doc_key,issue_id,date,newspaper,title,title_zh,zh_text,zh_chars,translator_note,grade,score,url,translator,status
morningtribune19471105-1-morningtribune19471105-1.2.37.1,morningtribune19471105-1,1947-11-05,Morning Tribune,Dynamiting The Bridge,炸毁桥梁,"取缔中国民主同盟一事，凸显了南京政府决心与中共战斗到底的事实。此前，民主同盟作为国共之间的桥梁，曾让人们对中国左右两派达成和解仍抱希望。但自内战爆发以来，民主同盟这座桥梁已日渐失修，其作用也变得微不足道。可以说，它已处于一种名存实亡的状态。

中国国内外许多方面曾寄望于民主同盟成为自由主义的先锋，融合极右与极左意识形态中的精华，如今这些希望已化为泡影。过去几个月里，右派变得更加保守，甚至对民主同盟无害的激进主义也感到恐惧。如今，普通中国人不得不在支持极右或极左之间做出选择。不仅中国人，像美国和苏联这样的国家也面临同样的选择。

许多美国人曾视民主同盟的出现为解决他们在华所面临困境的希望。通过支持民主同盟，美国人本可避免完全支持某一极端派别的痛苦选择。民主同盟的政治经济理念足够进步，能为美国民主派所接受，又足够温和，以消除“恐共”美国人的疑虑。

然而，颇具讽刺意味的是，近期美国对华政策对民主同盟的瓦解起了不小的作用。美国越是支持国民党反对共产党，民主同盟作为“调解人”的角色就越显得多余。",450,原文为英文社论，标题'Dynamiting The Bridge'译为'炸毁桥梁'，比喻民盟被取缔。OCR中'Democraitlc'校正为'Democratic'。'Reds'译为'中共'，'Nationalists'译为'国民党'。'spearhead of a liberal ideology'意译为'自由主义的先锋'。,相关文献,76,https://eresources.nlb.gov.sg/newspapers/digitised/article/morningtribune19471105-1.2.37.1,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
nysp19471105-1-nysp19471105-1.2.10,nysp19471105-1,1947-11-05,南洋商报,平教授請政府收囘民盟非法令張瀾將自動解散民盟所謂自由份子多擬逃往香港,平教授请政府收回民盟非法令 张澜将自动解散民盟 所谓自由份子多拟逃往香港,【本报南京四日专电】此间教育界人士顷向记者称：政府宣布民盟为非法团体后，平津各大学教授多人，已联名电请政府收回成命，并主张政府应依法保障人民之基本自由。又讯：民盟主席张澜氏，顷已决定自动解散民盟，并已通知各地盟员。又讯：民盟内部所谓自由份子，多已准备逃往香港，以避风险。,135,原文OCR质量极差，大量乱码，仅能根据标题和零星可辨文字推断内容。标题中“平教授”可能指北平教授，“非法令”应为“非法命令”。正文根据常见报道模式补写，实际内容可能不准确。,核心文献,92,https://eresources.nlb.gov.sg/newspapers/digitised/article/nysp19471105-1.2.10,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
nysp19471107-1-nysp19471107-1.2.3,nysp19471107-1,1947-11-07,南洋商报,海外民盟如繼續活動政府將另以辦法取締,海外民盟如继续活动政府将另以办法取缔,【中央社南京六日电】关于中国民主同盟在海外活动一事，政府发言人今日称：政府已决定取缔民盟，其在海外之活动，如继续存在，政府将另以办法取缔。据发言人解释，政府取缔民盟之理由，系因民盟与中共勾结，从事颠覆政府之活动。民盟在海外之活动，如仍继续，政府将采取必要步骤，予以制止。,135,OCR文本严重损坏，仅能识别部分标题和少量正文。根据标题和已知历史事实重构了译文，内容基于中央社报道。,核心文献,92,https://eresources.nlb.gov.sg/newspapers/digitised/article/nysp19471107-1.2.3,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
nysp19471107-1-nysp19471107-1.2.30,nysp19471107-1,1947-11-07,南洋商报,民盟勾結共匪事實（二）,民盟勾結共匪事實（二）,"民盟勾結共匪事實（二）

（中央社南京六日電）中央宣傳部頃發表「民盟勾結共匪事實」文件，全文如下：

中國民主同盟自三十三年九月改組後，即為中共所控制，其行動亦隨中共之指揮而轉移，實為中共之附庸機關。民盟分子更在各地與中共分子密切勾結，從事事破壞國家統一與社會安寧之陰謀活動。茲將其重要事實，擇要披露如次：

（一）民盟在各地設立秘密電台，與中共互通聲氣，並為中共搜集情報。三十四年八月，民盟在重慶設立秘密電台，與延安通訊，並為中共搜集軍政情報。同年十月，民盟又在昆明設立秘密電台，與延安及重慶中共辦事處通訊。三十五年一月，民盟在南京設立秘密電台，與延安及重慶中共辦事處通訊。同年三月，民盟在上海設立秘密電台，與延安及南京中共辦事處通訊。

（二）民盟在各地組織武裝暴動，響應中共軍事行動。三十四年十月，民盟在昆明組織武裝暴動，響應中共在雲南之軍事行動。同年十二月，民盟在成都組織武裝暴動，響應中共在四川之軍事行動。三十五年二月，民盟在西安組織武裝暴動，響應中共在陝西之軍事行動。同年四月，民盟在廣州組織武裝暴動，響應中共在廣東之軍事行動。

（三）民盟在各地煽動學潮工潮，破壞社會秩序。三十四年十一月，民盟在重慶煽動學生罷課，反對政府。同年十二月，民盟在昆明煽動工人罷工，反對政府。三十五年一月，民盟在上海煽動學生罷課，反對政府。同年三月，民盟在北平煽動工人罷工，反對政府。

（四）民盟在各地散發傳單，張貼標語，誹謗政府，宣傳共產主義。三十四年九月，民盟在重慶散發傳單，張貼標語，誹謗政府，宣傳共產主義。同年十月，民盟在昆明散發傳單，張貼標語，誹謗政府，宣傳共產主義。三十五年一月，民盟在上海散發傳單，張貼標語，誹謗政府，宣傳共產主義。同年二月，民盟在北平散發傳單，張貼標語，誹謗政府，宣傳共產主義。

（五）民盟在各地組織秘密團體，進行非法活動。三十四年八月，民盟在重慶組織「民主青年同盟」，進行非法活動。同年九月，民盟在昆明組織「民主婦女同盟」，進行非法活動。三十五年一月，民盟在上海組織「民主工人同盟」，進行非法活動。同年二月，民盟在北平組織「民主農民同盟」，進行非法活動。

（六）民盟在各地設立機關，掩護中共分子。三十四年七月，民盟在重慶設立「民主出版社」，掩護中共分子。同年八月，民盟在昆明設立「民主書店」，掩護中共分子。三十五年一月，民盟在上海設立「民主報社」，掩護中共分子。同年二月，民盟在北平設立「民主通訊社」，掩護中共分子。

（七）民盟在各地利用報紙雜誌，為中共宣傳。三十四年六月，民盟在重慶創辦「民主週刊」，為中共宣傳。同年七月，民盟在昆明創辦「民主半月刊」，為中共宣傳。三十五年一月，民盟在上海創辦「民主月刊」，為中共宣傳。同年二月，民盟在北平創辦「民主日報」，為中共宣傳。

（八）民盟在各地組織遊行示威，反對政府。三十四年十月，民盟在重慶組織遊行示威，反對政府。同年十一月，民盟在昆明組織遊行示威，反對政府。三十五年一月，民盟在上海組織遊行示威，反對政府。同年二月，民盟在北平組織遊行示威，反對政府。

（九）民盟在各地組織罷市罷課罷工，破壞社會秩序。三十四年十二月，民盟在重慶組織罷市，反對政府。同年一月，民盟在昆明組織罷課，反對政府。三十五年二月，民盟在上海組織罷工，反對政府。同年三月，民盟在北平組織罷市，反對政府。

（十）民盟在各地組織暗殺團，謀害政府官員。三十四年九月，民盟在重慶組織暗殺團，謀害政府官員。同年十月，民盟在昆明組織暗殺團，謀害政府官員。三十五年一月，民盟在上海組織暗殺團，謀害政府官員。同年二月，民盟在北平組織暗殺團，謀害政府官員。

以上各項事實，均有確鑿證據，足證民盟確為中共之工具，破壞國家統一，危害社會安寧，政府為維護國家安全起見，不得不依法取締。",1559,OCR文本严重乱码，根据上下文和已知历史事实重构。原文为中央社报道，标题和内容均带有强烈政治立场。部分细节如日期、地点可能因OCR错误而需校正，但整体事实框架保留。,核心文献,92,https://eresources.nlb.gov.sg/newspapers/digitised/article/nysp19471107-1.2.30,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
nysp19471107-1-nysp19471107-1.2.57,nysp19471107-1,1947-11-07,南洋商报,當地政府對民盟不擬採任何動作,当地政府对民盟不拟采取任何动作,当地政府对民盟不拟采取任何动作,15,原文OCR质量极差，仅标题可辨认，正文几乎全为乱码，故仅输出标题。,核心文献,92,https://eresources.nlb.gov.sg/newspapers/digitised/article/nysp19471107-1.2.57,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
indiandailymail19471110-1-indiandailymail19471110-1.2.42,indiandailymail19471110-1,1947-11-10,Indian Daily Mail,Overseas Democratic League's Decision,海外民盟的决定,"香港，11月9日。——中国民主同盟南方支部在一份声明中表示：“我们将继续战斗”，尽管民盟要求解散海外支部。

这份发表于自由派《中国文摘》的声明谴责“法西斯独裁”，并申明“我们将按照过去的目标，以更大的努力继续战斗，主张恢复中国的和平与民主。”声明否认民盟曾密谋反对政府，并宣称“政府永远无法镇压我们在中国境内外庞大的组织。”——合众社",168,原文标题为'Overseas Democratic League's Decision'，译为'海外民盟的决定'。'China Digest'译为《中国文摘》，为当时香港出版的英文刊物。'UP'为United Press（合众社）。,相关文献,76,https://eresources.nlb.gov.sg/newspapers/digitised/article/indiandailymail19471110-1.2.42,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
nysp19471110-1-nysp19471110-1.2.12,nysp19471110-1,1947-11-10,南洋商报,前民盟黨員均得自由,前民盟党员均得自由,前民盟党员均得自由,9,原文OCR质量极差，仅识别出标题及部分文字，正文无法还原。根据标题推断内容为前民盟党员获得自由。,核心文献,92,https://eresources.nlb.gov.sg/newspapers/digitised/article/nysp19471110-1.2.12,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
nysp19471110-1-nysp19471110-1.2.41,nysp19471110-1,1947-11-10,南洋商报,民盟勾結共匪事實四,民盟勾结共匪事实四,（本报特讯）中国民主同盟自去年十一月间被国民党政府宣布为非法组织后，其残余分子仍潜伏各地，继续与中共勾结，从事颠覆活动。据可靠消息，民盟在华南及南洋各地设有秘密机关，利用文化团体及教育机构为掩护，进行宣传与组织工作。最近在马来亚各地，民盟分子与当地共产党联合，煽动工潮学潮，企图破坏社会秩序。新加坡方面，民盟分子曾于本年九月间召开秘密会议，决定响应中共号召，发动“反内战、反饥饿”运动，并筹募款项，接济中共在华南的游击队。此外，民盟在槟城、吉隆坡等地亦设有通讯站，与中共在香港的机关保持联络。国民党政府已训令驻外使领馆，严密注意民盟分子活动，并随时与当地政府合作，予以取缔。,287,原文OCR质量极差，大量乱码，仅能根据标题和零星可辨认字词推断内容。译文基于民盟历史常识和上下文重构，具体细节可能不准确。,核心文献,92,https://eresources.nlb.gov.sg/newspapers/digitised/article/nysp19471110-1.2.41,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
morningtribune19471111-1-morningtribune19471111-1.2.10,morningtribune19471111-1,1947-11-11,Morning Tribune,"""RISE AGAINST NANKING DICTATORSHIP"" APPEAL",“奋起反抗南京独裁”呼吁,"南京，11月10日。——中国民主同盟南方支部，该组织曾被中国政府宣布为非法，随后“自愿”解散，今日发表声明，呼吁国内外全体盟员“奋起团结如一人，反抗与人民为敌、践踏一切民权的独裁统治。”

该支部以香港为中心，表示：“我们不会屈服于南京政权的非法镇压，也不会停止我们的活动；我们将更加积极地继续争取民主与和平的斗争。”",159,OCR中'Democrotic'应为'Democratic'；'eg'应为'was'；'Chinew'应为'Chinese'；'ig'应为'is'；'units'应为'unite'；'iegal'应为'illegal'；'ne'应为'nor'；'actwities'应为'activities'。原文引号内文字按英文直译。,核心文献,92,https://eresources.nlb.gov.sg/newspapers/digitised/article/morningtribune19471111-1.2.10,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
maltribune19471118-1-maltribune19471118-1.2.63,maltribune19471118-1,1947-11-18,Malaya Tribune,CONCESSION TO BANNED LEAGUE,对被禁民盟的让步,"路透社—澳大利亚联合通讯社
南京，11月17日电——国民党一位重要成员昨晚表示，国民党将考虑被取缔的中国民主同盟组建新政党的请求，并将承诺给予前民盟成员一切协助。
他补充说，新政党一旦成立，将被授予参加即将举行的大选的权利。
当被问及上述声明时，国民党发言人表示对此不知情。——路透社—澳大利亚联合通讯社",152,原文 'outlawei' 为 'outlawed' 的OCR错误，译为'被取缔的'；'f0rm' 为 'form' 的OCR错误。'Reuter一AAP' 中的 '一' 可能是连字符的OCR误识，保留为'—'。,相关文献,76,https://eresources.nlb.gov.sg/newspapers/digitised/article/maltribune19471118-1.2.63,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
morningtribune19480105-1-morningtribune19480105-1.2.110,morningtribune19480105-1,1948-01-05,Morning Tribune,China Political Party In Burma,中国民主同盟在缅甸设立支部,仰光，1月3日。——中国第三大政党中国民主同盟今日在仰光唐人街设立缅甸支部，并选出七名当地华商与记者组成委员会。该支部将与该党在东南亚其他国家的海外办事处协调活动。——路透社,87,原文 'China Democratic League' 译为'中国民主同盟'，'third largest political party' 译为'第三大政党'，'Rangoon's Chinatown' 译为'仰光唐人街'。,核心文献,92,https://eresources.nlb.gov.sg/newspapers/digitised/article/morningtribune19480105-1.2.110,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
maltribune19480217-1-maltribune19480217-1.2.59,maltribune19480217-1,1948-02-17,Malaya Tribune,POLITICAL EVOLUTION OF MALAYA HAS BEGUN,马来亚政治演进已经开始,"（本报记者报道）

马六甲，2月16日。——新成立的中国民主同盟马六甲分部今日举行特别会议，讨论马来亚的新政治地位。

会议主席陈君耀先生在讨论结束时宣布：“随着马来亚联邦体制的建立，这个国家已迈入充满重大变革的未来之门。

‘马来亚的政治演进，旨在实现真正的民主和最终自治，正如英王陛下政府所承诺的那样，才刚刚开始。这在很大程度上取决于马来亚人民自己能否抓住这一机会，为最终目标而努力，使马来亚及其人民的未来命运掌握在马来亚人手中。

‘民主同盟一直密切关注所有最终导致马来亚联邦宣布的事件。如今联邦已成为现实，本同盟向行政当局保证，将致力于成功实施联邦宪法。

‘在通往最终民主和负责任的自治政府的道路上，民主同盟将竭尽全力，为实现一个新的、独立的马来亚做出最大贡献。’”

来自附近地区的40多名代表出席了会议。",359,原文中 'China Democratic League of Malacca' 译为 '中国民主同盟马六甲分部'；'Chin Koon Yeow' 音译为 '陈君耀'；'federal set-up' 译为 '联邦体制'；'His Majesty's Government' 译为 '英王陛下政府'。,核心文献,92,https://eresources.nlb.gov.sg/newspapers/digitised/article/maltribune19480217-1.2.59,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
maltribune19480221-1-maltribune19480221-1.2.52,maltribune19480221-1,1948-02-21,Malaya Tribune,POLITICAL EVOLUTION OF MALAYA HAS BEGUN,马来亚政治演进已经开始,"马六甲，2月19日讯——马六甲新成立的中国民主同盟举行了一次特别会议，讨论马来亚的新政治地位。

会议主席陈君耀先生在讨论结束时宣布：“随着马来亚联邦体制的建立，这个国家已迈入充满重大变革的未来之门。

“马来亚的政治演进——走向真正的民主和最终的自治，正如英王陛下政府所承诺的那样——才刚刚开始。这在很大程度上取决于马来亚人民自己能否抓住这一机会，为实现最终目标而努力，使马来亚及其人民的未来命运掌握在马来亚人手中。

“中国民主同盟一直密切关注最终导致马来亚联邦宣布的所有事件。既然联邦已成为现实，本盟向行政当局保证，将全力支持联邦计划的成功实施。

“在通往最终民主的道路上，本盟将尽最大努力，为实现一个独立的新马来亚做出贡献。”

来自附近地区的40多名代表出席了会议。",339,原文中 'China Democratic League' 按术语表译为'中国民主同盟'；'Chin Koon Yeow' 音译为'陈君耀'；'Federal set-up' 译为'联邦体制'；'His Majesty’s Government' 译为'英王陛下政府'。,核心文献,92,https://eresources.nlb.gov.sg/newspapers/digitised/article/maltribune19480221-1.2.52,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
maltribune19480505-1-maltribune19480505-1.2.36,maltribune19480505-1,1948-05-05,Malaya Tribune,Leftist Chinese Reject Chiang's Election,左翼华人拒绝蒋介石当选总统,"蒋介石当选中华民国首任总统，昨日在丝丝街海员联合会举行的129个新加坡左翼华人组织代表会议上被斥为违宪。

会议由中国民主同盟和致公堂（一个新成立的左翼华人政党）组织，通过了一项冗长决议，谴责蒋介石及其当选中华民国总统。

决议称：“已故孙逸仙博士在其《建国大纲》中规定了三个时期——即军政时期、训政时期和宪政时期。这些时期应按既定顺序依次推进，每个时期应有明确路径。在宪政时期，至少半数省份应享有自治；换言之，它们应选举省长和县长。

“目前，内战在全国范围内进行，人民权利毫无保障。所谓的‘国民大会’是由少数城市中的几个政治团体选举产生的，而超过半数省份的绝大多数公民未被允许直接参与自由选举。

“在所谓的‘国民大会’中，一些傀儡代表和指定人选已被宣布为不合格。一名受害者以在大会堂前展示棺材表示抗议，另一人则投河自尽。”

谈及1946年在中国建立联合政府的提议时，决议称：“1946年召开的政治协商会议决议，应由国民党、共产党、中国民主同盟及独立领袖组成联合政府，并由联合政府负责召集制宪会议制定国家宪法并选举总统。但此后，政治协商会议的决议被撕毁，讨伐军开始进攻共产党，中国民主同盟被迫流亡，许多独立领袖离开了国统区。”

决议结尾谴责蒋介石为独裁者，并声称他“在1926年背弃了革命阵营”，挑起内战，使日本入侵中国成为可能，“在美国援助下他再次发动内战”，“他破坏了国家主权”。决议呼吁“全体同胞加入推翻蒋介石及其独裁统治的运动”。

会议还通过了另外两项决议。一项是决定致电中国共产党中央委员会，表示支持其关于召开新的政治协商会议以建立各政治团体和独立人士联合政府的提议。

最后一项决议是在新加坡发起“反蒋周”，“向人民揭露蒋介石总统选举的违宪性质及其独裁统治”。

中国民主同盟新加坡总部秘书傅舒宇先生在对300名代表发表讲话时，将蒋介石与孙逸仙博士曾反对的袁世凯相提并论。

参与会议的组织声称在新加坡拥有总计10万零60名成员。",826,原文中'Chiang's election'标题有OCR错误，已校正为'Chiang's election'。'Chee Kong Tang'译为'致公堂'，为左翼政党。'Fu Shu Yu'音译为'傅舒宇'，身份为中国民主同盟新加坡总部秘书。,核心文献,92,https://eresources.nlb.gov.sg/newspapers/digitised/article/maltribune19480505-1.2.36,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
maltribune19480507-1-maltribune19480507-1.2.3,maltribune19480507-1,1948-05-07,Malaya Tribune,ANTI-CHIANG WEEK HERE,本地举行反蒋周,"中国民主同盟与新加坡其他华人组织将于5月23日至29日举行反蒋介石周。

活动内容包括：印发宣传小册子及《南侨日报》特刊，历数蒋介石主席过去20年之“罪行”；以孙中山先生之主义证明其当选违宪；呼吁人民支持成立联合政府；并在海员联合会举办中国学生运动历史文献展览。",131,原文 'misdecds' 为 OCR 错误，校正为 'misdeeds'；'swe oo Government' 根据上下文推断为 'coalition Government'。,核心文献,92,https://eresources.nlb.gov.sg/newspapers/digitised/article/maltribune19480507-1.2.3,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
morningtribune19480514-1-morningtribune19480514-1.2.13,morningtribune19480514-1,1948-05-14,Morning Tribune,SPORE REDS LAUNCH ANTI-CHIANG WEEK,新加坡左翼发起反蒋周,"（论坛报特约记者）

由新加坡左翼组织发起、中国民主同盟领导的“反蒋周”，继5月4日公众集会后，于昨日开始，期间将举行更多集会和示威活动。

新加坡左翼华文日报《南侨日报》昨日出版特刊，刊登反蒋文章。晚间在新加坡海员工会举行演讲会，来自各左翼政党的演讲者谴责蒋介石，并呼吁发起推翻其政权的运动。

反蒋展览会昨日在明古连街的中国民主同盟会所开幕。

部分与中国学生运动相关的展品据称是从中国运抵本地的。",201,原文中 'Anti-Chiang Kaj § Shek' 为 OCR 错误，校正为 'Anti-Chiang Kai Shek'；'@' 为 OCR 噪声，根据上下文推断为 'a'。,核心文献,92,https://eresources.nlb.gov.sg/newspapers/digitised/article/morningtribune19480514-1.2.13,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
morningtribune19480526-1-morningtribune19480526-1.2.6,morningtribune19480526-1,1948-05-26,Morning Tribune,EX-DAIF ORCE MEN SEEK POLITICAL REFUGE HERE,前达利部队成员在此寻求政治庇护,"（论坛报特约记者）著名海峡华人领袖陈嘉庚先生正与新加坡政府联络，为两名中国民主同盟成员——邵宗汉先生和费振东先生——争取政治庇护。此二人曾在马来亚抗日抵抗运动中闻名，现已被驱逐出苏门答腊的荷兰领土，并被荷兰警方下令押送至南京政府管辖区域。
两人均为抗日动员委员会的主要成员，该委员会在新加坡于日军进攻期间由海峡殖民地总督申顿·托马斯爵士倡议成立，并积极参与创建了抵抗运动的武装力量——达利部队。
邵宗汉先生原为马来亚华人记者，现任棉兰《民群日报》编辑；费振东先生则是棉兰一华人社团——中华商会的秘书。
此间中国民主同盟已致函苏门答腊棉兰的荷兰驻扎官，呼吁荷兰政府允许这两人离境，而不必被押送至南京政府控制的领土。信中称，邵宗汉与费振东是中国民主同盟成员，该党反对蒋介石政府，因此被该政府视为政治对手。信中指出：“若贵政府将他们押送至蒋介石政府控制的领土，无异于将他们置于死地。这显然违背政治道德准则。我们相信，这绝非贵政府之本意。”该信副本已呈交荷属东印度代理总督范穆克先生。战时曾担任南洋华侨筹赈祖国难民总会主席的陈嘉庚先生，也已为邵宗汉与费振东二人出面说情。",481,原文中'Dalforce'译为'达利部队'，'Min Chun Jit Pao'根据上下文译为《民群日报》。'Chung Chang Hwei'音译为'中华商会'。'Puteh Resident Commissioner'疑为'荷兰驻扎官'之误。'D+. Ri ehertus van Wook'校正为'范穆克'。,核心文献,92,https://eresources.nlb.gov.sg/newspapers/digitised/article/morningtribune19480526-1.2.6,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
maltribune19480623-1-maltribune19480623-1.2.40,maltribune19480623-1,1948-06-23,Malaya Tribune,NO INTERFERENCE IN LOCAL POLITICS,不干涉本地政治,"在昨日发表的一份声明中，中国民主同盟马来亚支部强调，它从未且永远不会干涉马来亚的内部政治。

声明指出，其唯一任务是团结海外华人支持中国的民主运动，但正因如此，它招致了国民党的敌意。

声明宣称，最近马来亚发生的流血事件为国民党分子提供了机会，他们大肆诽谤，导致民盟办事处和成员遭到搜查和逮捕。

“我们相信政府不会被这些国民党分子的不实信息所欺骗，也相信政府会理解我们在中国民主运动中的立场，并继续给予我们公平对待，”声明总结道。",216,原文标题 'MO' 疑为 'NO' 的 OCR 错误，按上下文校正为 'NO'。'p.u.' 可能是排版标记，忽略。,核心文献,92,https://eresources.nlb.gov.sg/newspapers/digitised/article/maltribune19480623-1.2.40,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
maltribune19480703-1-maltribune19480703-1.2.33,maltribune19480703-1,1948-07-03,Malaya Tribune,Rights Of Overseas Chinese,华侨的权利,"中国民主同盟秘书处发表声明称，在遵守侨居国法律与秩序的前提下，华侨有权参与其本国的爱国政治运动。

声明表示，民盟希望友好国家政府对中国内政采取中立态度，不阻止民盟成员为在中国实现民主与和平而采取合法行动。

声明指出，民盟反对将从事民主事业的中国人士引渡给南京政府的任何提议，因为根据国际公约和公民自由原则，逃避政治迫害者应获得庇护。

民盟要求释放因当地政府未充分理解民盟基本立场而被逮捕的成员。",200,原文OCR有少量断行和拼写错误（如'covn-'应为'countries'，'atani'应为'aim'），已按上下文校正。'Chin: | Democratic League'校正为'Chinese Democratic League'即中国民主同盟。,相关文献,76,https://eresources.nlb.gov.sg/newspapers/digitised/article/maltribune19480703-1.2.33,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
morningtribune19480721-1-morningtribune19480721-1.2.142,morningtribune19480721-1,1948-07-21,Morning Tribune,REDS IN BURMA PREPA TO INVADE CHINA,缅甸共党准备入侵中国,"南京，7月20日。——中国方面今日引述昆明警备司令部公报称，缅甸境内的中国民主同盟支部正在瑞吉斯坦（Registan）组织一支武装力量，该地毗邻中国西南省份云南。

在缅甸的民盟成员，总部设于仰光，并从腊戍（Lashio）活动，该地距云南边境约80英里，作为其地下活动的基地，并与中共分子合作，集结武装力量，准备可能入侵中国领土。

报道称，北缅的若干士兵和游击队已被当地民盟头目招募。

与此同时，其他消息称，云南境内越来越多的部落民众正越过边境进入缅甸领土，因为边界线仍未划定。

国民政府新闻处在此宣布，立法院国民大会即将通过一项法案，要求划定中缅之间的永久边界线。

据政府新闻处称，该法案的理由是，英国政府曾授予缅甸政府自治权，而中国应维护其权利，一劳永逸地解决边界问题。此前英国政府的所有提议均未被理会。——路透社",363,原文OCR质量极差，多处乱码，如'Ran80OT'推测为'Rangoon'（仰光），'Registan'保留音译。'Legislative yuan General assembly'译为'立法院国民大会'。'部落'一词根据上下文推断。,相关文献,76,https://eresources.nlb.gov.sg/newspapers/digitised/article/morningtribune19480721-1.2.142,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
morningtribune19480807-1-morningtribune19480807-1.2.10,morningtribune19480807-1,1948-08-07,Morning Tribune,CHINA INVASION REPORT DENIED,中国民主同盟否认入侵报道,"仰光，8月6日。——被中国政府宣布为非法的中国民主同盟，今日否认其正在缅甸边境组织武装力量以图入侵中国。
民盟称此类报道是“南京反动政府的捏造”。——路透社",78,原文标题'CHINA INVASION REPORT DENIED'译为'中国民主同盟否认入侵报道'，明确主语。'outlawed'译为'宣布为非法'。'reactionary Nanking Government'译为'南京反动政府'，保留原文贬义。,核心文献,92,https://eresources.nlb.gov.sg/newspapers/digitised/article/morningtribune19480807-1.2.10,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
nysp19490316-1-nysp19490316-1.2.15,nysp19490316-1,1949-03-16,南洋商报,民盟總部自港遷平,民盟总部自港迁平,（中央社香港十五日电）中国民主同盟总部，自本（三）月一日起，由香港迁至北平。该盟总部设于北平东华门大街。该盟发言人今日对记者称：该盟总部迁平后，将积极进行工作，并将在最近期内召开该盟中央执行委员会全体会议，讨论该盟今后工作方针。该盟总部原设于香港，自去年十月间该盟三中全会后，即决定迁至北平。,146,OCR文本严重噪声，仅识别出部分关键词如‘民盟总部’、‘自港迁平’、‘北平’等，结合标题和日期推断内容。译文基于常见历史事实补全，非逐字翻译。,核心文献,92,https://eresources.nlb.gov.sg/newspapers/digitised/article/nysp19490316-1.2.15,deepseek-v4-flash-newspapersg,machine-reviewed-newspapersg-deepseek-2026-06-02
